s,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
CPH,Denmark,CAI,Egypt,Boeing 737|Airbus A321,TK,[Turkish Airlines],TK7841|TK7841,5/30/2022 13:00,5/31/2022 07:50,1130,1,265,USD,371000,407000,-8%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,,multi,[LOT| MEA],LO462|LO462|LO462,5/30/2022 19:45,5/31/2022 09:20,815,2,269,USD,546000,407000,34%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 737|Embraer 190|Boeing 737,multi,[LOT| EgyptAir],LO462|LO462|LO462,5/30/2022 19:45,5/31/2022 06:00,615,2,273,USD,540000,407000,32%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 737|Embraer 190,LO,[LOT],LO462|LO462,5/30/2022 19:45,5/31/2022 19:00,1395,1,287,USD,470000,407000,15%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,,multi,[Turkish Airlines| EgyptAir],TK1786|TK1786|TK1786,5/30/2022 18:55,5/31/2022 06:00,665,2,306,USD,426000,407000,4%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,,multi,[Norwegian| EgyptAir],D83730|D83730,5/30/2022 07:05,5/30/2022 17:05,600,1,318,USD,432000,407000,6%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320neo|Airbus A321,multi,[Lufthansa| Aegean],LH829|LH829|LH829,5/30/2022 14:55,5/31/2022 00:50,595,2,320,USD,404000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321neo|Airbus A321neo,BA,[British Airways],BA815|BA815,5/30/2022 13:55,5/30/2022 22:15,500,1,432,USD,407000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A321neo,BA,[British Airways],BA811|BA811,5/30/2022 07:15,5/30/2022 22:15,900,1,436,USD,403000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A321neo,BA,[British Airways],BA821|BA821,5/30/2022 20:20,5/31/2022 15:25,1145,1,440,USD,446000,407000,9%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321,TK,[Turkish Airlines],TK1784|TK1784,5/30/2022 10:45,5/30/2022 19:50,545,1,459,USD,410000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321,TK,[Turkish Airlines],TK1784|TK1784,5/30/2022 10:45,5/31/2022 01:55,910,1,459,USD,407000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 737|Airbus A321,TK,[Turkish Airlines],TK1782|TK1782,5/30/2022 14:55,5/31/2022 01:55,660,1,459,USD,404000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321,TK,[Turkish Airlines],TK1786|TK1786,5/30/2022 18:55,5/31/2022 01:55,420,1,459,USD,407000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321,TK,[Turkish Airlines],TK1786|TK1786,5/30/2022 18:55,5/31/2022 19:50,1495,1,459,USD,407000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A321neo,BA,[British Airways],BA819|BA819,5/30/2022 17:55,5/31/2022 15:25,1290,1,473,USD,446000,407000,9%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 737|Airbus A321,TK,[Turkish Airlines],TK7841|TK7841,5/30/2022 13:00,5/31/2022 01:55,775,1,478,USD,371000,407000,-8%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320neo,multi,[Brussels Airlines| EgyptAir],SN2268|SN2268,5/30/2022 06:40,5/30/2022 20:05,805,1,572,USD,419000,407000,2%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A320neo,multi,[Brussels Airlines| EgyptAir],SN2258|SN2258,5/30/2022 11:50,5/30/2022 20:05,495,1,572,USD,441000,407000,8%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A321neo|Boeing 737,multi,[Lufthansa| EgyptAir],LH2447|LH2447|LH2447,5/30/2022 06:10,5/30/2022 14:05,475,2,610,USD,407000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 777|Airbus A380,EK,[Emirates],EK152|EK152,5/30/2022 15:35,5/31/2022 10:05,1110,1,610,USD,781000,407000,91%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 777|Airbus A380,EK,[Emirates],EK152|EK152,5/30/2022 15:35,5/31/2022 17:05,1530,1,610,USD,772000,407000,89%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 777|Boeing 777,EK,[Emirates],EK152|EK152,5/30/2022 15:35,5/31/2022 23:45,1930,1,610,USD,769000,407000,88%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 787|Airbus A330,QR,[Qatar Airways],QR160|QR160,5/30/2022 16:15,5/31/2022 11:00,1125,1,615,USD,717000,407000,76%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A350|Boeing 787,multi,[British Airways| Ethiopian],BA819|BA819|BA819,5/30/2022 17:55,6/1/2022 01:20,1885,2,618,USD,863000,407000,111%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 787|Boeing 787,QR,[Qatar Airways],QR160|QR160,5/30/2022 16:15,5/31/2022 17:05,1490,1,618,USD,684000,407000,68%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 787|Airbus A350,QR,[Qatar Airways],QR160|QR160,5/30/2022 16:15,5/31/2022 22:50,1835,1,618,USD,642000,407000,57%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Boeing 777,AF,[Air France],AF1851|AF1851,5/30/2022 15:10,5/30/2022 23:05,475,1,670,USD,474000,407000,16%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Boeing 777|Boeing 787|Boeing 737,multi,[Qatar Airways| Oman Air],QR160|QR160|QR160,5/30/2022 16:25,6/2/2022 00:10,3345,2,672,USD,867000,407000,112%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Embraer 190|Embraer 190,LO,[LOT],LO464|LO464,5/30/2022 09:55,5/31/2022 19:00,1985,1,722,USD,731000,407000,79%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A321neo,LH,[Lufthansa],LH2447|LH2447,5/30/2022 06:10,5/31/2022 01:10,1140,1,732,USD,334000,407000,-17%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A321neo,LH,[Lufthansa],LH2439|LH2439,5/30/2022 08:45,5/31/2022 01:10,985,1,732,USD,362000,407000,-11%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A321neo,multi,[SAS| Lufthansa],SK2657|SK2657,5/30/2022 16:05,5/31/2022 01:10,545,1,732,USD,358000,407000,-12%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320neo,LX,[SWISS],LX1271|LX1271,5/30/2022 14:50,5/31/2022 16:25,1535,1,736,USD,342000,407000,-15%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A320neo,multi,[SAS| SWISS],SK609|SK609,5/30/2022 18:00,5/31/2022 16:25,1345,1,736,USD,366000,407000,-10%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320neo,LX,[SWISS],LX1273|LX1273,5/30/2022 20:00,5/31/2022 16:25,1225,1,736,USD,342000,407000,-15%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321,LH,[Lufthansa],LH833|LH833,5/30/2022 06:20,5/30/2022 14:15,475,1,738,USD,420000,407000,3%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Boeing 737,multi,[Lufthansa| EgyptAir],LH833|LH833,5/30/2022 06:20,5/30/2022 19:20,780,1,738,USD,438000,407000,7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321neo,LH,[Lufthansa],LH833|LH833,5/30/2022 06:20,5/31/2022 02:20,1200,1,738,USD,359000,407000,-11%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321neo,LH,[Lufthansa],LH825|LH825,5/30/2022 09:40,5/31/2022 02:20,1000,1,738,USD,359000,407000,-11%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A321neo,LH,[Lufthansa],LH827|LH827,5/30/2022 11:55,5/31/2022 02:20,865,1,738,USD,334000,407000,-17%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A321neo,multi,[SAS| Lufthansa],SK675|SK675,5/30/2022 13:15,5/31/2022 02:20,785,1,738,USD,376000,407000,-7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A321neo,LH,[Lufthansa],LH829|LH829,5/30/2022 14:55,5/31/2022 02:20,685,1,738,USD,353000,407000,-13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A321neo,LH,[Lufthansa],LH831|LH831,5/30/2022 19:15,5/31/2022 02:20,425,1,738,USD,353000,407000,-13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321,OS,[Austrian],OS308|OS308,5/30/2022 07:05,5/30/2022 14:45,460,1,738,USD,392000,407000,-3%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321,OS,[Austrian],OS308|OS308,5/30/2022 07:05,5/31/2022 01:40,1115,1,738,USD,392000,407000,-3%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A321,OS,[Austrian],OS302|OS302,5/30/2022 09:50,5/31/2022 01:40,950,1,738,USD,383000,407000,-5%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Embraer 195|Airbus A321,OS,[Austrian],OS306|OS306,5/30/2022 20:00,5/31/2022 01:40,340,1,738,USD,401000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Embraer 195|Airbus A220-300 Passenger,multi,[Austrian| EgyptAir],OS306|OS306,5/30/2022 20:00,5/31/2022 18:50,1370,1,738,USD,357000,407000,-12%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A321neo,LH,[Lufthansa],LH827|LH827,5/30/2022 11:55,5/31/2022 14:15,1580,1,752,USD,334000,407000,-17%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A321neo,LH,[Lufthansa],LH829|LH829,5/30/2022 14:55,5/31/2022 14:15,1400,1,752,USD,353000,407000,-13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A321neo,LH,[Lufthansa],LH831|LH831,5/30/2022 19:15,5/31/2022 14:15,1140,1,752,USD,353000,407000,-13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH831|LH831,5/30/2022 19:15,5/31/2022 19:20,1445,1,752,USD,433000,407000,6%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH2439|LH2439|LH2439,5/30/2022 08:45,5/31/2022 02:20,1055,2,755,USD,453000,407000,11%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH2439|LH2439|LH2439,5/30/2022 08:45,5/31/2022 02:20,1055,2,755,USD,443000,407000,8%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH2439|LH2439|LH2439,5/30/2022 08:45,5/31/2022 02:20,1055,2,755,USD,453000,407000,11%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH2439|LH2439|LH2439,5/30/2022 08:45,5/31/2022 02:20,1055,2,755,USD,443000,407000,8%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK2657|SK2657|SK2657,5/30/2022 16:05,5/31/2022 02:20,615,2,755,USD,439000,407000,7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A319|Airbus A321neo,multi,[SAS| Lufthansa],SK2657|SK2657|SK2657,5/30/2022 16:05,5/31/2022 02:20,615,2,755,USD,449000,407000,10%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A319|Boeing 737,multi,[Lufthansa| EgyptAir],LH833|LH833|LH833,5/30/2022 06:20,5/30/2022 19:30,790,2,756,USD,473000,407000,16%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH833|LH833|LH833,5/30/2022 06:20,5/30/2022 19:30,790,2,756,USD,463000,407000,13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH833|LH833|LH833,5/30/2022 06:20,5/30/2022 19:30,790,2,756,USD,463000,407000,13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH833|LH833|LH833,5/30/2022 06:20,5/30/2022 19:30,790,2,756,USD,463000,407000,13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH833|LH833|LH833,5/30/2022 06:20,5/31/2022 01:10,1130,2,756,USD,400000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH833|LH833|LH833,5/30/2022 06:20,5/31/2022 01:10,1130,2,756,USD,400000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH833|LH833|LH833,5/30/2022 06:20,5/31/2022 01:10,1130,2,756,USD,400000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH833|LH833|LH833,5/30/2022 06:20,5/31/2022 01:10,1130,2,756,USD,391000,407000,-4%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH833|LH833|LH833,5/30/2022 06:20,5/31/2022 01:10,1130,2,756,USD,400000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH833|LH833|LH833,5/30/2022 06:20,5/31/2022 01:10,1130,2,756,USD,391000,407000,-4%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH825|LH825|LH825,5/30/2022 09:40,5/30/2022 19:30,590,2,756,USD,463000,407000,13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH825|LH825|LH825,5/30/2022 09:40,5/30/2022 19:30,590,2,756,USD,463000,407000,13%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH825|LH825|LH825,5/30/2022 09:40,5/31/2022 01:10,930,2,756,USD,400000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH825|LH825|LH825,5/30/2022 09:40,5/31/2022 01:10,930,2,756,USD,400000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH825|LH825|LH825,5/30/2022 09:40,5/31/2022 01:10,930,2,756,USD,391000,407000,-4%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH825|LH825|LH825,5/30/2022 09:40,5/31/2022 01:10,930,2,756,USD,400000,407000,-1%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH825|LH825|LH825,5/30/2022 09:40,5/31/2022 01:10,930,2,756,USD,391000,407000,-4%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH825|LH825|LH825,5/30/2022 09:40,5/31/2022 01:10,930,2,756,USD,391000,407000,-4%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH827|LH827|LH827,5/30/2022 11:55,5/31/2022 01:10,795,2,756,USD,376000,407000,-7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH827|LH827|LH827,5/30/2022 11:55,5/31/2022 01:10,795,2,756,USD,376000,407000,-7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH827|LH827|LH827,5/30/2022 11:55,5/31/2022 01:10,795,2,756,USD,366000,407000,-10%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH827|LH827|LH827,5/30/2022 11:55,5/31/2022 01:10,795,2,756,USD,376000,407000,-7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK675|SK675|SK675,5/30/2022 13:15,5/31/2022 01:10,715,2,756,USD,408000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A319|Airbus A321neo,multi,[SAS| Lufthansa],SK675|SK675|SK675,5/30/2022 13:15,5/31/2022 01:10,715,2,756,USD,418000,407000,2%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A319|Airbus A321neo,multi,[SAS| Lufthansa],SK675|SK675|SK675,5/30/2022 13:15,5/31/2022 01:10,715,2,756,USD,418000,407000,2%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH829|LH829|LH829,5/30/2022 14:55,5/31/2022 01:10,615,2,756,USD,395000,407000,-2%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH829|LH829|LH829,5/30/2022 14:55,5/31/2022 01:10,615,2,756,USD,385000,407000,-5%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH2443|LH2443|LH2443,5/30/2022 19:30,5/31/2022 14:15,1125,2,762,USD,411000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A321|Airbus A321neo,LH,[Lufthansa],LH2443|LH2443|LH2443,5/30/2022 19:30,5/31/2022 14:15,1125,2,762,USD,404000,407000,0%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,ATR 72|Airbus A320|Boeing 737,multi,[SAS| Lufthansa| EgyptAir],SK434|SK434|SK434,5/30/2022 08:20,5/30/2022 19:30,670,2,763,USD,480000,407000,17%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK1420|SK1420|SK1420,5/30/2022 11:45,5/31/2022 01:10,805,2,765,USD,439000,407000,7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK1420|SK1420|SK1420,5/30/2022 11:45,5/31/2022 01:10,805,2,765,USD,439000,407000,7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK1422|SK1422|SK1422,5/30/2022 13:00,5/31/2022 01:10,730,2,765,USD,459000,407000,12%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK1422|SK1422|SK1422,5/30/2022 13:00,5/31/2022 01:10,730,2,765,USD,459000,407000,12%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK1424|SK1424|SK1424,5/30/2022 15:30,5/31/2022 01:10,580,2,765,USD,439000,407000,7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK408|SK408|SK408,5/30/2022 16:15,5/31/2022 01:10,535,2,765,USD,439000,407000,7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320neo|Boeing 737,multi,[SAS| Lufthansa| EgyptAir],SK1462|SK1462|SK1462,5/30/2022 08:00,5/30/2022 19:20,680,2,766,USD,510000,407000,25%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A320|Airbus A321neo,multi,[SAS| Lufthansa],SK1456|SK1456|SK1456,5/30/2022 12:30,5/31/2022 02:20,830,2,766,USD,488000,407000,19%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Canadair RJ 900|Airbus A321|Airbus A321neo,multi,[SAS| Lufthansa],SK1456|SK1456|SK1456,5/30/2022 12:30,5/31/2022 02:20,830,2,766,USD,496000,407000,21%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A321|Airbus A321neo,multi,[SAS| Lufthansa],SK1460|SK1460|SK1460,5/30/2022 15:25,5/31/2022 02:20,655,2,766,USD,466000,407000,14%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A321|Airbus A321neo,multi,[SAS| Lufthansa],SK460|SK460|SK460,5/30/2022 16:10,5/31/2022 02:20,610,2,766,USD,484000,407000,18%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321|Airbus A321neo,multi,[SAS| Lufthansa],SK1468|SK1468|SK1468,5/30/2022 17:05,5/31/2022 02:20,555,2,766,USD,483000,407000,18%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320|Boeing 737,multi,[SAS| Lufthansa| EgyptAir],SK1416|SK1416|SK1416,5/30/2022 08:00,5/30/2022 19:20,680,2,771,USD,545000,407000,33%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320neo|Airbus A321neo,multi,[SAS| Lufthansa],SK1422|SK1422|SK1422,5/30/2022 13:00,5/31/2022 02:20,800,2,771,USD,456000,407000,12%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320neo|Airbus A321neo,multi,[SAS| Lufthansa],SK1422|SK1422|SK1422,5/30/2022 13:00,5/31/2022 02:20,800,2,771,USD,456000,407000,12%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320neo|Airbus A321neo,multi,[SAS| Lufthansa],SK1424|SK1424|SK1424,5/30/2022 15:30,5/31/2022 02:20,650,2,771,USD,436000,407000,7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Airbus A320neo|Airbus A321neo,multi,[SAS| Lufthansa],SK408|SK408|SK408,5/30/2022 16:15,5/31/2022 02:20,605,2,771,USD,436000,407000,7%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A320neo|Airbus A321neo,multi,[SAS| Lufthansa],SK1408|SK1408|SK1408,5/30/2022 17:05,5/31/2022 02:20,555,2,771,USD,456000,407000,12%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A220-300 Passenger|Boeing 777,AF,[Air France],AF1351|AF1351,5/30/2022 06:25,5/30/2022 23:05,1000,1,796,USD,474000,407000,16%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A220-300 Passenger|Boeing 777,AF,[Air France],AF1151|AF1151,5/30/2022 11:55,5/30/2022 23:05,670,1,796,USD,474000,407000,16%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321neo|Boeing 787|Airbus A321,multi,[British Airways| Gulf Air],BA815|BA815|BA815,5/30/2022 13:55,5/31/2022 12:00,1325,2,811,USD,857000,407000,110%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A319|Boeing 787|Airbus A321,multi,[British Airways| Gulf Air],BA819|BA819|BA819,5/30/2022 17:55,5/31/2022 12:00,1085,2,811,USD,896000,407000,119%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Boeing 787|Airbus A321,multi,[SAS| Gulf Air],SK505|SK505|SK505,5/30/2022 15:00,5/31/2022 12:00,1260,2,839,USD,851000,407000,109%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Boeing 787|Airbus A321,multi,[SAS| Gulf Air],SK1517|SK1517|SK1517,5/30/2022 16:40,5/31/2022 12:00,1160,2,839,USD,848000,407000,108%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320neo|Boeing 787|Airbus A321,multi,[SAS| Gulf Air],SK1507|SK1507|SK1507,5/30/2022 18:30,5/31/2022 12:00,1050,2,839,USD,848000,407000,108%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A350|Boeing 787,multi,[Lufthansa| Ethiopian],LH831|LH831|LH831,5/30/2022 19:15,6/1/2022 01:20,1805,2,840,USD,773000,407000,89%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321neo|Boeing 787|Embraer 195,multi,[British Airways| Royal Jordanian],BA815|BA815|BA815,5/30/2022 13:55,5/31/2022 07:20,1045,2,1234,USD,1861000,407000,357%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH829|LH829|LH829,5/30/2022 14:55,5/31/2022 06:00,905,2,1272,USD,535000,407000,31%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH831|LH831|LH831,5/30/2022 19:15,5/31/2022 06:00,645,2,1272,USD,535000,407000,31%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A321|Airbus A321neo|Airbus A321,multi,[Lufthansa| Austrian],LH833|LH833|LH833,5/30/2022 06:20,5/30/2022 14:45,505,2,1315,USD,484000,407000,18%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320|Airbus A320,multi,[Lufthansa| MEA],LH831|LH831|LH831,5/30/2022 19:15,5/31/2022 09:20,845,2,1769,USD,541000,407000,32%,4/29/2022 17:52
CPH,Denmark,CAI,Egypt,Airbus A320|Airbus A320|Boeing 737,multi,[Lufthansa| EgyptAir],LH829|LH829|LH829,5/30/2022 14:55,5/31/2022 04:55,840,2,1795,USD,546000,407000,34%,4/29/2022 17:52
